sample_id,filename,ground_truth,method,prediction,exact_match,hierarchical_similarity,tree_distance,common_ancestor,confidence,reasoning_summary
22,IIYI/1587_2.png,eczema,baseline_hierarchical,Scalp psoriasis,0,0.4,3,non-infectious,0.8,"The image shows thick, scaly patches on the scalp, which are consistent with scalp psoriasis. The distribution and nature of the scales are indicative of this diagnosis."
23,public/stasis-dermatitis-20.jpg,eczema,baseline_hierarchical,Stasis dermatitis,0,0.5,2,non-infectious,0.9,"The image shows erythematous, scaly plaques located on the lower leg, consistent with stasis dermatitis often seen in areas of compromised venous circulation."
24,youtube/uzcGVrNYLaI_frame_343_0_0.jpg,eczema,baseline_hierarchical,Psoriasis (plaque),0,0.4,3,non-infectious,0.9,"The image shows red, scaly plaques on the elbow, which are characteristic of plaque psoriasis. These lesions are typically well-demarcated and covered with silvery scales."
25,public/ISIC_1842966.JPG,basal cell carcinoma,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.3,"The image lacks clear defining characteristics to confidently identify a specific condition from the ontology tree. It appears to be a close-up view of the skin with some erythema and scaling, but wit"
26,public/ISIC_0022074.JPG,basal cell carcinoma,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not show a clear or definitive skin lesion that can be confidently diagnosed within the provided Disease Ontology Tree.
27,youtube/ibybqKzOz54_frame_5920_1.jpg,basal cell carcinoma,baseline_hierarchical,Basal cell carcinoma,0,1.0,0,Basal cell carcinoma,0.8,"The image shows a lesion with visible blood vessels and a pearly appearance, which is suggestive of basal cell carcinoma, a common type of skin cancer."
28,public/ISIC_0022408.JPG,basal cell carcinoma,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not provide enough distinct features to confidently identify a specific dermatological condition from the provided ontology tree.
29,youtube/jt3qSMam07o_frame_4640_1.jpg,basal cell carcinoma,baseline_hierarchical,Basal cell carcinoma,0,1.0,0,Basal cell carcinoma,0.9,"The image shows a pearly, raised, and translucent nodule with possible central depression, typical for basal cell carcinoma."
30,youtube/ZkntcZt0aho_frame_58923_1.jpg,proliferations,baseline_hierarchical,Irritant contact dermatitis,0,0.0,5,root,0.9,"The image shows a well-demarcated, erythematous patch consistent with irritant contact dermatitis, often characterized by redness and inflammation in a distinct area following exposure to an irritatin"
31,youtube/ue12XjkOV_E_frame_48562_0_0.jpg,proliferations,baseline_hierarchical,Eczema,0,0.0,4,root,0.8,"The image shows erythematous patches with scaling, which are characteristic of eczema. The rough, cracked skin appearance suggests a chronic inflammatory process such as eczema."
32,youtube/BZ21v4OaWpM_frame_21990_2.jpg,proliferations,baseline_hierarchical,Angioedema,0,0.0,-1,,0.9,"The image shows significant swelling of the lips, suggesting angioedema. The localized nature and appearance align with this diagnosis."
33,youtube/4DN_SfwZZXU_frame_19788_0_0.jpg,proliferations,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not provide enough visual information to make a confident diagnosis. The anatomical location and specific skin lesions are not clearly identifiable.
34,youtube/oa3o-pGMz-U_frame_0_0.jpg,proliferations,baseline_hierarchical,Eczema,0,0.0,4,root,0.8,"The image shows erythematous, scaly patches on what appears to be a child's arm, which is consistent with eczema. The distribution and appearance are typical of infantile eczema."
35,"edu/Argenziano, Giuseppe- Giacomel, Jason- Zalaudek, Iris - Dermatoscopy of Non-Pigmented Skin Tumors - Pink - Think - Blink.-CRC Press (2015)_00030_07186_1.jpg",squamous cell carcinoma,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.3,The image does not clearly display a recognizable dermatological condition that aligns with any specific diagnosis from the provided ontology tree. The features are not distinct enough for a confident
36,youtube/1O4E-aTIIiY_frame_8598_0.jpg,squamous cell carcinoma,baseline_hierarchical,Ulcer,0,0.0,7,root,0.7,"The image shows an eroded skin surface with areas of redness and tissue breakdown, consistent with an ulcer. The presence of these features aligns with typical ulcer characteristics."
37,youtube/ydZgOLJuf6U_frame_43277_1.jpg,squamous cell carcinoma,baseline_hierarchical,Central centrifugal cicatricial alopecia,0,0.0,6,root,0.9,"The image shows scarring in the central area of the scalp along with hair loss patterns typical of central centrifugal cicatricial alopecia, which often affects the vertex scalp and progresses centrif"
38,youtube/EScWfQK7pvA_frame_36436_0.jpg,squamous cell carcinoma,baseline_hierarchical,Alopecia areata,0,0.0,6,root,0.8,"The image shows a patch of hair loss on the scalp, characteristic of alopecia areata, which presents as smooth, round patches of hair loss."
39,public/ISIC_0021072.JPG,squamous cell carcinoma,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image shows diffuse erythema with no specific features allowing for a definitive diagnosis from the provided ontology tree.
40,IIYI/20486_2.png,urticaria,baseline_hierarchical,Pityriasis rosea,0,0.0,6,root,0.8,"The image shows multiple erythematous, oval-shaped patches with a fine scale, typically seen in pityriasis rosea."
41,public/-1542787778564695920.png,urticaria,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not provide enough clear clinical features for a definitive diagnosis from the ontology tree.
42,youtube/EHC3ejfvcrY_frame_3125_0_0.jpg,urticaria,baseline_hierarchical,Rosacea,0,0.0,6,root,0.9,"The image shows erythema with papules on the cheek and nose, characteristic of rosacea."
43,youtube/sdvE0xFsk7U_frame_896_0_0.jpg,urticaria,baseline_hierarchical,Pityriasis rosea,0,0.0,6,root,0.8,"The image shows multiple round to oval, slightly scaly patches with a central clearing on the forearm, which are characteristic of pityriasis rosea."
44,youtube/eH4cE2rg_ak_frame_29458_1.jpg,urticaria,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not clearly show identifiable lesions or a specific skin condition that matches a category from the ontology tree. The appearance is not definitive for a particular diagnosis.
45,youtube/d-nF_cZBgBY_frame_31402_0_0.jpg,lichen planus,baseline_hierarchical,Psoriasis,0,0.5,2,non-infectious,0.8,"The image shows thickened, pink plaques with scaling, which are consistent with psoriasis. The presentation on the feet further supports this diagnosis."
46,youtube/tMQAGKMxUEw_frame_73886_0.jpg,lichen planus,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image is too unclear for a definitive diagnosis. Key features necessary for differentiation are indistinguishable.
47,pubmed/a4_f4_PMC8859620_JOMFP_25_383_g004.png,lichen planus,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image shows oral tissues without a clear dermatological lesion that can be identified from the ontology tree.
48,youtube/jDTD1kfijoY_frame_17131_0_0.jpg,lichen planus,baseline_hierarchical,Xerosis,0,0.0,5,root,0.9,"The image shows dry, scaling skin with uniform flaking, which is indicative of xerosis, commonly referred to as dry skin."
49,IIYI/10730_4.png,lichen planus,baseline_hierarchical,"Lichen simplex chronicus, ",0,0.4,3,non-infectious,0.9,"The image shows thickened, lichenified plaques with scaling, which are characteristic features of lichen simplex chronicus, a form of eczema."
50,public/warts-common-39.jpg,molluscum contagiosum,baseline_hierarchical,Skin tag,0,0.0,8,root,0.9,"The image shows a pedunculated lesion consistent with a skin tag, which is a benign growth commonly found in areas where the skin folds."
51,IIYI/29217_1.png,molluscum contagiosum,baseline_hierarchical,Cutaneous larva migrans,0,0.3333,4,infectious,0.9,"The image shows serpiginous, elevated, erythematous lesions typical of cutaneous larva migrans, often resulting from a hookworm infection."
52,public/herpes-type-1-recurrent-94.jpg,molluscum contagiosum,baseline_hierarchical,Herpes simplex virus,0,0.6,2,viral,0.9,"The image shows grouped vesicular lesions with crusting, typical for herpes simplex virus infection, commonly occurring around the lips."
53,public/warts-common-64.jpg,molluscum contagiosum,baseline_hierarchical,Kaposi sarcoma,0,0.0,8,root,0.9,"The image shows dark, violaceous nodules and plaques on the hand and fingers, which are characteristic of Kaposi sarcoma. The lesions vary in size and are consistent with the angioproliferative nature"
54,public/corns-26.jpg,molluscum contagiosum,baseline_hierarchical,Tinea pedis,0,0.3333,4,infectious,0.9,"The image shows scaling and redness on the plantar aspect of the foot, typical of Tinea pedis, commonly known as athlete's foot."
55,"note/Diane Jackson-Richards, Amit G. Pandya (eds.) - Dermatology Atlas for Skin of Color-Springer-Verlag Berlin Heidelberg (2014)_00020_00168_0.png",vitiligo,baseline_hierarchical,Post-inflammatory hypopigmentation,0,0.25,3,reaction patterns and descriptive terms,0.8,"The image shows a hypopigmented patch on the forearm, consistent with post-inflammatory changes commonly seen after healing from inflammatory conditions."
56,youtube/ughfUshyayw_frame_4579_0_0.jpg,vitiligo,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not show a clearly identifiable skin lesion or anatomic features to aid in diagnosis.
57,youtube/dmTY89DBhAg_frame_41032_0.jpg,vitiligo,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not clearly display a recognizable skin condition or lesion for a confident diagnosis.
58,note/疑难皮肤病彩色图谱OCR_00257_14590_0.png,vitiligo,baseline_hierarchical,Lichen planus,0,0.0,5,root,0.8,"The image shows flat-topped papules, which are characteristic of lichen planus. The distribution and appearance are consistent with this diagnosis."
59,pubmed/9f_db_PMC6927254_CCID-12-911-g0002_1.jpg,vitiligo,baseline_hierarchical,Vitiligo,0,1.0,0,Vitiligo,0.9,"The image shows well-demarcated areas of depigmentation on the hand, consistent with the appearance of vitiligo."
60,public/sebaceous-hyperplasia-71.jpg,seborrheic keratoses,baseline_hierarchical,Basal cell carcinoma,0,0.5,3,non-melanocytic,0.9,"The lesion appears pearly with telangiectasia, which is characteristic of basal cell carcinoma."
61,public/seborrheic-keratosis-irritated-33.jpg,seborrheic keratoses,baseline_hierarchical,"Malignant melanoma, melanoma",0,0.2857,5,malignant,0.9,"The image shows an irregularly pigmented lesion with variegated colors including black, brown, and red, with an uneven and crusted surface. These characteristics are consistent with a diagnosis of mal"
62,public/porokeratosis-31.jpg,seborrheic keratoses,baseline_hierarchical,Folliculitis,0,0.0,9,root,0.8,"The image shows multiple small, red, pustular lesions centered around hair follicles, indicative of folliculitis."
63,public/dermatofibroma-123.jpg,seborrheic keratoses,baseline_hierarchical,Dermatofibroma,0,0.5,3,non-melanocytic,0.9,"The image shows a firm, brownish papule with a central dimple, typical of a dermatofibroma. It is a common benign skin lesion, often found on the legs."
64,public/epidermal-cyst-108.jpg,seborrheic keratoses,baseline_hierarchical,Keratoacanthoma,0,0.5,3,non-melanocytic,0.9,"The lesion appears as a dome-shaped nodule with a central keratin plug, characteristic of keratoacanthoma."
65,public/Lichen-Sclerosus-Penis-4.jpg,"lichen planus, psoriasis",baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image does not show a clear or specific skin lesion allowing for a confident diagnosis based on the provided ontology tree.
66,public/Psoriasis-Chronic-Plaque-170.jpg,"lichen planus, psoriasis",baseline_hierarchical,Psoriasis (plaque),0,0.0,-1,,0.9,"The image shows a well-demarcated, erythematous plaque with silvery scales typically seen in plaque psoriasis, commonly located on extensor surfaces like the elbow."
67,public/Lichen-Sclerosis-Vulva-22.jpg,"lichen planus, psoriasis",baseline_hierarchical,Candida intertrigo,0,0.0,-1,,0.9,"The image shows erythematous and moist skin lesions in the intertriginous area, consistent with Candida intertrigo, which commonly affects warm, moist skin folds."
68,public/Psoriasis-Guttate-75.jpg,"lichen planus, psoriasis",baseline_hierarchical,Guttate psoriasis,0,0.0,-1,,0.9,"The image shows multiple small, red, scaly plaques typical of guttate psoriasis. These lesions are common on the trunk and often appear suddenly."
69,public/psoriasis-scalp-78.jpg,"lichen planus, psoriasis",baseline_hierarchical,Seborrheic dermatitis,0,0.0,-1,,0.9,"The image shows scaly, erythematous plaques on the scalp and neck, which are characteristic of seborrheic dermatitis, particularly in older adults."
70,IIYI/22269_2.png,herpes zoster,baseline_hierarchical,Herpes zoster,0,1.0,0,Herpes zoster,0.9,"The image shows clustered vesicular lesions on an erythematous base, located on the torso, which is characteristic of herpes zoster (shingles). The lesions appear to follow a dermatomal distribution."
71,IIYI/24063_2.png,herpes zoster,baseline_hierarchical,Lichen planus,0,0.1667,5,inflammatory,0.8,"The image shows flat-topped, purplish papules which are characteristic of lichen planus. The distribution on the forearm and the appearance of the lesions support this diagnosis."
72,IIYI/830_3.png,herpes zoster,baseline_hierarchical,Folliculitis,0,0.3333,4,infectious,0.8,"The image shows multiple small, red, inflammatory papules distributed over the back, which suggests inflammation of the hair follicles, consistent with folliculitis."
73,IIYI/25663_2.png,herpes zoster,baseline_hierarchical,Burn of skin,0,0.0,7,root,0.9,"The image shows large, superficial blisters with erythema typical of a thermal injury. The appearance and distribution suggest a superficial partial-thickness burn, commonly known as a second-degree b"
74,public/3730702458099585701.png,herpes zoster,baseline_hierarchical,Psoriasis (plaque),0,0.1429,6,inflammatory,0.8,"The image shows well-demarcated, erythematous plaques with silvery scales on the elbow, which are characteristic of plaque psoriasis."
75,edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00221_00884.png,ulcer,baseline_hierarchical,Ulcer,0,1.0,0,Ulcer,0.9,"The image shows a clear ulcerated lesion on the oral mucosa, which is characterized by a loss of epithelial layer. The appearance is consistent with an ulcer rather than other conditions such as erosi"
76,pubmed/a5_e7_PMC5004559_CCD-7-401-g002_1.jpg,ulcer,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image shows the inside of the mouth but lacks clear skin lesions that match any specific condition on the ontology tree.
77,pubmed/13_ca_PMC6106674_abd-93-05-0726-g01_3.jpg,ulcer,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,"The image shows multiple lesions on the arm, but they are not distinct enough to make a specific diagnosis from the provided ontology tree with confidence."
78,pubmed/e3_11_PMC4147289_GRP2014_934159.003.png,ulcer,baseline_hierarchical,Geographic tongue,0,0.0,6,root,0.9,"The image shows well-defined areas of depapillation on the dorsal surface of the tongue, a characteristic appearance of geographic tongue."
79,youtube/UsoXCLoC0bQ_frame_23401_2.jpg,ulcer,baseline_hierarchical,Cutaneous leishmaniasis,0,0.0,7,root,0.8,"The image shows ulcerative lesions on the forearm which are suggestive of cutaneous leishmaniasis, characterized by sores that may start as nodules and progress to ulcers."
80,youtube/IXZC_NOKpq0_frame_38432_0.jpg,contact dermatitis,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.5,The image appears to show a cosmetic or dermatological procedure being performed. There is no distinct skin lesion or identifiable dermatological condition visible.
81,youtube/XYW6aQervTY_frame_50_0_0.jpg,contact dermatitis,baseline_hierarchical,"Actinic solar damage(actinic keratosis), Actinic keratosis",0,0.0,6,root,0.9,"The image shows multiple irregularly shaped, hyperpigmented lesions on the face, characteristic of actinic keratosis due to sun exposure."
82,youtube/y1SpcTyifcU_frame_64505_0.jpg,contact dermatitis,baseline_hierarchical,"Ulcers, Erosion of skin",0,0.0,6,root,0.7,"The image shows a necrotic area on the nose, suggesting a severe ulceration or erosion. Due to the context, this might suggest a possible necrotizing infection or another systemic condition leading to"
83,youtube/CKj3GPY9dvc_frame_480_0_0.jpg,contact dermatitis,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,"The image shows the oral cavity, which is not part of the dermis or cutaneous surface. It does not fit within the scope of the dermatological disease ontology provided, as it appears to be more relate"
84,youtube/WSjmXzl22Pk_frame_8766_0_0.jpg,contact dermatitis,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.0,The image appears to show a surgical procedure rather than a specific identifiable skin condition from the ontology tree.
85,public/tinea-incognito-51.jpg,"candidiasis, tinea",baseline_hierarchical,Tinea cruris,0,0.0,-1,,0.9,"The image shows red, scaling patches with a clear border in the inguinal region, characteristic of Tinea cruris (commonly known as jock itch), which is a fungal infection."
86,public/tinea-versicolor-162.jpg,"candidiasis, tinea",baseline_hierarchical,Tinea versicolor,0,0.0,-1,,0.9,"The image shows hypopigmented macules and patches with fine scales on the back, which are characteristic of Tinea versicolor caused by Malassezia yeast."
87,public/tinea-foot-webs-11.jpg,"candidiasis, tinea",baseline_hierarchical,keratolysis exfoliativa of wende,0,0.0,-1,,0.8,"The image shows peeling of the skin on the foot with underlying white macerated skin, which is consistent with keratolysis exfoliativa of wende, a form of eczema."
88,public/tinea-groin-120.jpg,"candidiasis, tinea",baseline_hierarchical,Tinea cruris,0,0.0,-1,,0.9,"The image shows a well-demarcated, erythematous, scaly plaque located in the groin area, consistent with the presentation of tinea cruris caused by dermatophyte infection."
89,public/tinea-foot-dorsum-4.jpg,"candidiasis, tinea",baseline_hierarchical,Atopic dermatitis,0,0.0,-1,,0.9,"The image shows erythematous, scaly patches on the ankle, which are indicative of atopic dermatitis, commonly presenting with skin irritation in flexural areas."
90,youtube/iZrp1daJWk0_frame_15452_0.jpg,tinea,baseline_hierarchical,Tinea capitis,0,0.6,2,fungal,0.9,"The image shows a scalp with extensive scaly crusts and areas of hair loss, consistent with tinea capitis. The crusting and inflammation suggest a fungal infection typical of this condition."
91,edu/Illustrated-Manual-of-Pediatric-Dermatology-Diagno...-批量 OCR_00166_10141.png,tinea,baseline_hierarchical,Folliculitis,0,0.3333,4,infectious,0.9,"The image shows multiple inflamed papules and pustules along the hairline and neck area, which is characteristic of folliculitis, an inflammation of hair follicles commonly caused by bacterial infecti"
92,youtube/1rQ9PmDOrSs_frame_11842_2.jpg,tinea,baseline_hierarchical,Tinea corporis,0,0.6,2,fungal,0.9,"The image shows annular, erythematous plaques with central clearing and a scaly border, which are characteristic of Tinea corporis, commonly known as ringworm."
93,youtube/609D9bQFAtc_frame_56165_0.jpg,tinea,baseline_hierarchical,Chilblain,0,0.0,7,root,0.9,"The image shows redness and swelling at the toes, which is indicative of chilblains. These lesions typically occur on extremities exposed to cold weather, matching the presentation seen here."
94,public/-5081790413284637815.png,tinea,baseline_hierarchical,Tinea corporis,0,0.6,2,fungal,0.8,"The image shows an erythematous, slightly scaly, round lesion with central clearing, commonly associated with Tinea corporis, a superficial fungal infection of the skin."
95,youtube/zzxJOYcnQ6g_frame_1727_0.jpg,scabies,baseline_hierarchical,Lichen planus,0,0.1667,5,inflammatory,0.8,"The image shows small, flat-topped, polygonal papules with violaceous coloration, which are characteristic of lichen planus. The distribution on the wrist, along with the clinical appearance, further "
96,youtube/EU7EEKXaFcg_frame_42145_0.jpg,scabies,baseline_hierarchical,Eczema,0,0.1667,5,inflammatory,0.9,"The image shows erythematous, scaly patches on the child's face, which are characteristic of eczema."
97,youtube/zHIWVerNenY_frame_735_0_0.jpg,scabies,baseline_hierarchical,Erythroderma,0,0.0,-1,,0.9,"The image shows widespread skin redness and scaling, indicative of exfoliative erythroderma. The desquamation and erythematous background involving a large body surface area are characteristic."
98,youtube/QjNDAQVm9Ys_frame_9240_0_0.jpg,scabies,baseline_hierarchical,Infantile atopic dermatitis,0,0.1429,6,inflammatory,0.9,"The image shows an infant with erythematous and scaly lesions on the feet, consistent with infantile atopic dermatitis, commonly seen in infants with atopic eczema."
99,IIYI/10883_2.png,scabies,baseline_hierarchical,no definitive diagnosis,0,0.0,-1,,0.2,"The image shows a subtle rash or skin changes, but it lacks distinct characteristics that allow for a confident diagnosis using the provided ontology tree."
0,pubmed/fa_03_PMC6872615_JVIM-33-2770-g004_5.jpg,no definitive diagnosis,dermatology_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.5,nan
1,youtube/IXZC_NOKpq0_frame_20623_0_0.jpg,no definitive diagnosis,dermatology_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.5,nan
2,pubmed/5e_ea_PMC7007033_abd-94-04-0491-g03_1.jpg,no definitive diagnosis,dermatology_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.5,nan
3,pubmed/42_f3_PMC8202470_IDOJ_12_454_g001_0.png,no definitive diagnosis,dermatology_agent,Polymorphous light eruption,0,0.0,-1,,0.5,nan
4,youtube/0JGlIffYRuM_frame_4049_0.jpg,no definitive diagnosis,dermatology_agent,Basal cell carcinoma,0,0.0,-1,,0.5,nan
5,youtube/TyY1qef8dIM_frame_562_0.jpg,allergic contact dermatitis,dermatology_agent,Inflammatory dermatosis,0,0.2,4,inflammatory,0.5,nan
6,youtube/y06F3fLlDzM_frame_2891_0_0.jpg,allergic contact dermatitis,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
7,youtube/TL_AhJVL7Xg_frame_3317_1.jpg,allergic contact dermatitis,dermatology_agent,Onychomycosis,0,0.0,6,root,0.5,nan
8,youtube/TlLO0Ujv_wg_frame_29136_0_0.jpg,allergic contact dermatitis,dermatology_agent,Pyoderma,0,0.1429,6,inflammatory,0.5,nan
9,youtube/RBEULrR75Ic_frame_51337_1.jpg,allergic contact dermatitis,dermatology_agent,Cellulitis,0,0.1429,6,inflammatory,0.5,nan
10,youtube/ES7RUPzSx3U_frame_1830_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",dermatology_agent,Seborrheic keratosis,0,0.8,1,Seborrheic keratosis,0.5,nan
11,youtube/KC3Yyxprz20_frame_10935_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",dermatology_agent,Actinic solar damage(telangiectasia),0,0.0,7,root,0.5,nan
12,youtube/s0YmSISoUug_frame_3817_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
13,youtube/v3Hn2eplsiw_frame_67623_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
14,note/Sewon-Kang-Fitzpatrick’s-Dermatology[2-Volume Set]-McGraw-Hil-Education(2019)-part8_00290_03575_0.png,"irritated seborrheic keratosis (from ""sk/isk"")",dermatology_agent,Basal cell carcinoma,0,0.5,3,non-melanocytic,0.5,nan
15,IIYI/66_1.png,psoriasis,dermatology_agent,Psoriasis,0,1.0,0,Psoriasis,0.5,nan
16,youtube/o1YUsJxsHdU_frame_138268_1.jpg,psoriasis,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
17,youtube/7yKeNoCB8_E_frame_33920_1.jpg,psoriasis,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
18,youtube/iIhr9-LwS5Q_frame_11211_9.jpg,psoriasis,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
19,youtube/Xl3sMLqhK30_frame_29964_5.jpg,psoriasis,dermatology_agent,Angiokeratoma,0,0.0,7,root,0.5,nan
20,public/5453977556464879778.png,eczema,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
21,youtube/Z3Oa5mxfCOw_frame_15078_0_0.jpg,eczema,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
22,IIYI/1587_2.png,eczema,dermatology_agent,Inflammatory dermatosis,0,0.25,3,inflammatory,0.5,nan
23,public/stasis-dermatitis-20.jpg,eczema,dermatology_agent,"Chronic dermatitis, NOS",0,0.25,3,inflammatory,0.5,nan
24,youtube/uzcGVrNYLaI_frame_343_0_0.jpg,eczema,dermatology_agent,Psoriasis,0,0.5,2,non-infectious,0.5,nan
25,public/ISIC_1842966.JPG,basal cell carcinoma,dermatology_agent,Basal cell carcinoma,0,1.0,0,Basal cell carcinoma,0.5,nan
26,public/ISIC_0022074.JPG,basal cell carcinoma,dermatology_agent,Dysplastic nevus,0,0.3333,4,malignant,0.5,nan
27,youtube/ibybqKzOz54_frame_5920_1.jpg,basal cell carcinoma,dermatology_agent,Basal cell carcinoma,0,1.0,0,Basal cell carcinoma,0.5,nan
28,public/ISIC_0022408.JPG,basal cell carcinoma,dermatology_agent,Basal cell carcinoma,0,1.0,0,Basal cell carcinoma,0.5,nan
29,youtube/jt3qSMam07o_frame_4640_1.jpg,basal cell carcinoma,dermatology_agent,Basal cell carcinoma,0,1.0,0,Basal cell carcinoma,0.5,nan
30,youtube/ZkntcZt0aho_frame_58923_1.jpg,proliferations,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
31,youtube/ue12XjkOV_E_frame_48562_0_0.jpg,proliferations,dermatology_agent,"Chronic dermatitis, NOS",0,0.0,3,root,0.5,nan
32,youtube/BZ21v4OaWpM_frame_21990_2.jpg,proliferations,dermatology_agent,Mucocele,0,0.3333,2,proliferations,0.5,nan
33,youtube/4DN_SfwZZXU_frame_19788_0_0.jpg,proliferations,dermatology_agent,Foreign body reaction of the skin,0,0.0,3,root,0.5,nan
34,youtube/oa3o-pGMz-U_frame_0_0.jpg,proliferations,dermatology_agent,Acute vesicular dermatitis,0,0.0,4,root,0.5,nan
35,"edu/Argenziano, Giuseppe- Giacomel, Jason- Zalaudek, Iris - Dermatoscopy of Non-Pigmented Skin Tumors - Pink - Think - Blink.-CRC Press (2015)_00030_07186_1.jpg",squamous cell carcinoma,dermatology_agent,Basal cell carcinoma,0,0.6,2,non-melanocytic,0.5,nan
36,youtube/1O4E-aTIIiY_frame_8598_0.jpg,squamous cell carcinoma,dermatology_agent,"Ecthyma, ecthyma gangrenosum",0,0.0,9,root,0.5,nan
37,youtube/ydZgOLJuf6U_frame_43277_1.jpg,squamous cell carcinoma,dermatology_agent,Central centrifugal cicatricial alopecia,0,0.0,6,root,0.5,nan
38,youtube/EScWfQK7pvA_frame_36436_0.jpg,squamous cell carcinoma,dermatology_agent,Central centrifugal cicatricial alopecia,0,0.0,6,root,0.5,nan
39,public/ISIC_0021072.JPG,squamous cell carcinoma,dermatology_agent,Exfoliative dermatitis,0,0.0,7,root,0.5,nan
40,IIYI/20486_2.png,urticaria,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
41,public/-1542787778564695920.png,urticaria,dermatology_agent,Exfoliative dermatitis,0,0.0,6,root,0.5,nan
42,youtube/EHC3ejfvcrY_frame_3125_0_0.jpg,urticaria,dermatology_agent,Acute vesicular dermatitis,0,0.0,6,root,0.5,nan
43,youtube/sdvE0xFsk7U_frame_896_0_0.jpg,urticaria,dermatology_agent,Acute vesicular dermatitis,0,0.0,6,root,0.5,nan
44,youtube/eH4cE2rg_ak_frame_29458_1.jpg,urticaria,dermatology_agent,"Chronic dermatitis, NOS",0,0.0,5,root,0.5,nan
45,youtube/d-nF_cZBgBY_frame_31402_0_0.jpg,lichen planus,dermatology_agent,Psoriasis,0,0.5,2,non-infectious,0.5,nan
46,youtube/tMQAGKMxUEw_frame_73886_0.jpg,lichen planus,dermatology_agent,Blue nevus,0,0.0,7,root,0.5,nan
47,pubmed/a4_f4_PMC8859620_JOMFP_25_383_g004.png,lichen planus,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
48,youtube/jDTD1kfijoY_frame_17131_0_0.jpg,lichen planus,dermatology_agent,Exfoliative dermatitis,0,0.2,4,inflammatory,0.5,nan
49,IIYI/10730_4.png,lichen planus,dermatology_agent,"Chronic dermatitis, NOS",0,0.25,3,inflammatory,0.5,nan
50,public/warts-common-39.jpg,molluscum contagiosum,dermatology_agent,Skin tag,0,0.0,8,root,0.5,nan
51,IIYI/29217_1.png,molluscum contagiosum,dermatology_agent,Molluscum contagiosum,0,1.0,0,Molluscum contagiosum,0.5,nan
52,public/herpes-type-1-recurrent-94.jpg,molluscum contagiosum,dermatology_agent,Herpes simplex virus,0,0.6,2,viral,0.5,nan
53,public/warts-common-64.jpg,molluscum contagiosum,dermatology_agent,Scleromyxedema,0,0.0,8,root,0.5,nan
54,public/corns-26.jpg,molluscum contagiosum,dermatology_agent,Acute vesicular dermatitis,0,0.1667,5,inflammatory,0.5,nan
55,"note/Diane Jackson-Richards, Amit G. Pandya (eds.) - Dermatology Atlas for Skin of Color-Springer-Verlag Berlin Heidelberg (2014)_00020_00168_0.png",vitiligo,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
56,youtube/ughfUshyayw_frame_4579_0_0.jpg,vitiligo,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
